Type,Name,Properties
Node,Module:backend\report_type\detailed_report\__init__,"{'type': 'Module', 'name': 'backend\\report_type\\detailed_report\\__init__', 'filename': './gpt-researcher\\backend\\report_type\\detailed_report\\__init__.py', 'description': 'Module backend\\report_type\\detailed_report\\__init__'}"
Node,Module:examples\sample_report,"{'type': 'Module', 'name': 'examples\\sample_report', 'filename': './gpt-researcher\\examples\\sample_report.py', 'description': 'Module examples\\sample_report'}"
Node,Import:gpt_researcher.GPTResearcher,"{'type': 'Import', 'name': 'gpt_researcher.GPTResearcher', 'filename': './gpt-researcher\\examples\\sample_report.py', 'description': 'Imported GPTResearcher from gpt_researcher'}"
Node,Import:asyncio,"{'type': 'Import', 'name': 'asyncio', 'filename': './gpt-researcher\\examples\\sample_report.py', 'description': 'Imported module asyncio'}"
Node,Variable:query,"{'type': 'Variable', 'name': 'query', 'filename': './gpt-researcher\\examples\\sample_report.py', 'description': 'Variable query in examples\\sample_report'}"
Node,Variable:report_type,"{'type': 'Variable', 'name': 'report_type', 'filename': './gpt-researcher\\examples\\sample_report.py', 'description': 'Variable report_type in examples\\sample_report'}"
Node,Variable:researcher,"{'type': 'Variable', 'name': 'researcher', 'filename': './gpt-researcher\\examples\\sample_report.py', 'description': 'Variable researcher in examples\\sample_report'}"
Node,Variable:report,"{'type': 'Variable', 'name': 'report', 'filename': './gpt-researcher\\examples\\sample_report.py', 'description': 'Variable report in examples\\sample_report'}"
Node,Module:gpt_researcher\__init__,"{'type': 'Module', 'name': 'gpt_researcher\\__init__', 'filename': './gpt-researcher\\gpt_researcher\\__init__.py', 'description': 'Module gpt_researcher\\__init__'}"
Node,Import:master.GPTResearcher,"{'type': 'Import', 'name': 'master.GPTResearcher', 'filename': './gpt-researcher\\gpt_researcher\\__init__.py', 'description': 'Imported GPTResearcher from master'}"
Node,Import:config.Config,"{'type': 'Import', 'name': 'config.Config', 'filename': './gpt-researcher\\gpt_researcher\\__init__.py', 'description': 'Imported Config from config'}"
Node,Variable:__all__,"{'type': 'Variable', 'name': '__all__', 'filename': './gpt-researcher\\gpt_researcher\\__init__.py', 'description': 'Variable __all__ in gpt_researcher\\__init__'}"
Node,Module:gpt_researcher\config\config,"{'type': 'Module', 'name': 'gpt_researcher\\config\\config', 'filename': './gpt-researcher\\gpt_researcher\\config\\config.py', 'description': 'Module gpt_researcher\\config\\config'}"
Node,Import:json,"{'type': 'Import', 'name': 'json', 'filename': './gpt-researcher\\gpt_researcher\\config\\config.py', 'description': 'Imported module json'}"
Node,Import:os,"{'type': 'Import', 'name': 'os', 'filename': './gpt-researcher\\gpt_researcher\\config\\config.py', 'description': 'Imported module os'}"
Node,Class:Config,"{'type': 'Class', 'name': 'Config', 'filename': './gpt-researcher\\gpt_researcher\\config\\config.py', 'description': 'Class Config in gpt_researcher\\config\\config'}"
Node,Function:__init__,"{'type': 'Function', 'name': '__init__', 'filename': './gpt-researcher\\gpt_researcher\\config\\config.py', 'description': 'Function __init__ in gpt_researcher\\config\\config'}"
Node,Function:validate_doc_path,"{'type': 'Function', 'name': 'validate_doc_path', 'filename': './gpt-researcher\\gpt_researcher\\config\\config.py', 'description': 'Function validate_doc_path in gpt_researcher\\config\\config'}"
Node,Function:load_config_file,"{'type': 'Function', 'name': 'load_config_file', 'filename': './gpt-researcher\\gpt_researcher\\config\\config.py', 'description': 'Function load_config_file in gpt_researcher\\config\\config'}"
Node,Variable:config,"{'type': 'Variable', 'name': 'config', 'filename': './gpt-researcher\\gpt_researcher\\config\\config.py', 'description': 'Variable config in gpt_researcher\\config\\config'}"
Node,Module:gpt_researcher\config\__init__,"{'type': 'Module', 'name': 'gpt_researcher\\config\\__init__', 'filename': './gpt-researcher\\gpt_researcher\\config\\__init__.py', 'description': 'Module gpt_researcher\\config\\__init__'}"
Node,Import:config.Config,"{'type': 'Import', 'name': 'config.Config', 'filename': './gpt-researcher\\gpt_researcher\\config\\__init__.py', 'description': 'Imported Config from config'}"
Node,Variable:__all__,"{'type': 'Variable', 'name': '__all__', 'filename': './gpt-researcher\\gpt_researcher\\config\\__init__.py', 'description': 'Variable __all__ in gpt_researcher\\config\\__init__'}"
Node,Module:gpt_researcher\context\compression,"{'type': 'Module', 'name': 'gpt_researcher\\context\\compression', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Module gpt_researcher\\context\\compression'}"
Node,Import:os,"{'type': 'Import', 'name': 'os', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Imported module os'}"
Node,Import:asyncio,"{'type': 'Import', 'name': 'asyncio', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Imported module asyncio'}"
Node,Import:retriever.SearchAPIRetriever,"{'type': 'Import', 'name': 'retriever.SearchAPIRetriever', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Imported SearchAPIRetriever from retriever'}"
Node,Import:langchain.retrievers.ContextualCompressionRetriever,"{'type': 'Import', 'name': 'langchain.retrievers.ContextualCompressionRetriever', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Imported ContextualCompressionRetriever from langchain.retrievers'}"
Node,Import:langchain.retrievers.document_compressors.DocumentCompressorPipeline,"{'type': 'Import', 'name': 'langchain.retrievers.document_compressors.DocumentCompressorPipeline', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Imported DocumentCompressorPipeline from langchain.retrievers.document_compressors'}"
Node,Import:langchain.text_splitter.RecursiveCharacterTextSplitter,"{'type': 'Import', 'name': 'langchain.text_splitter.RecursiveCharacterTextSplitter', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Imported RecursiveCharacterTextSplitter from langchain.text_splitter'}"
Node,Import:gpt_researcher.utils.costs.estimate_embedding_cost,"{'type': 'Import', 'name': 'gpt_researcher.utils.costs.estimate_embedding_cost', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Imported estimate_embedding_cost from gpt_researcher.utils.costs'}"
Node,Import:gpt_researcher.memory.embeddings.OPENAI_EMBEDDING_MODEL,"{'type': 'Import', 'name': 'gpt_researcher.memory.embeddings.OPENAI_EMBEDDING_MODEL', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Imported OPENAI_EMBEDDING_MODEL from gpt_researcher.memory.embeddings'}"
Node,Class:ContextCompressor,"{'type': 'Class', 'name': 'ContextCompressor', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Class ContextCompressor in gpt_researcher\\context\\compression'}"
Node,Function:__init__,"{'type': 'Function', 'name': '__init__', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Function __init__ in gpt_researcher\\context\\compression'}"
Node,Function:__get_contextual_retriever,"{'type': 'Function', 'name': '__get_contextual_retriever', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Function __get_contextual_retriever in gpt_researcher\\context\\compression'}"
Node,Function:__pretty_print_docs,"{'type': 'Function', 'name': '__pretty_print_docs', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Function __pretty_print_docs in gpt_researcher\\context\\compression'}"
Node,Function:get_context,"{'type': 'Function', 'name': 'get_context', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Function get_context in gpt_researcher\\context\\compression'}"
Node,Variable:splitter,"{'type': 'Variable', 'name': 'splitter', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Variable splitter in gpt_researcher\\context\\compression'}"
Node,Variable:relevance_filter,"{'type': 'Variable', 'name': 'relevance_filter', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Variable relevance_filter in gpt_researcher\\context\\compression'}"
Node,Variable:pipeline_compressor,"{'type': 'Variable', 'name': 'pipeline_compressor', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Variable pipeline_compressor in gpt_researcher\\context\\compression'}"
Node,Variable:base_retriever,"{'type': 'Variable', 'name': 'base_retriever', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Variable base_retriever in gpt_researcher\\context\\compression'}"
Node,Variable:contextual_retriever,"{'type': 'Variable', 'name': 'contextual_retriever', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Variable contextual_retriever in gpt_researcher\\context\\compression'}"
Node,Variable:compressed_docs,"{'type': 'Variable', 'name': 'compressed_docs', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Variable compressed_docs in gpt_researcher\\context\\compression'}"
Node,Variable:relevant_docs,"{'type': 'Variable', 'name': 'relevant_docs', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Variable relevant_docs in gpt_researcher\\context\\compression'}"
Node,Variable:compressed_docs,"{'type': 'Variable', 'name': 'compressed_docs', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Variable compressed_docs in gpt_researcher\\context\\compression'}"
Node,Variable:relevant_docs,"{'type': 'Variable', 'name': 'relevant_docs', 'filename': './gpt-researcher\\gpt_researcher\\context\\compression.py', 'description': 'Variable relevant_docs in gpt_researcher\\context\\compression'}"
Node,Module:gpt_researcher\context\retriever,"{'type': 'Module', 'name': 'gpt_researcher\\context\\retriever', 'filename': './gpt-researcher\\gpt_researcher\\context\\retriever.py', 'description': 'Module gpt_researcher\\context\\retriever'}"
Node,Import:os,"{'type': 'Import', 'name': 'os', 'filename': './gpt-researcher\\gpt_researcher\\context\\retriever.py', 'description': 'Imported module os'}"
Node,Import:enum.Enum,"{'type': 'Import', 'name': 'enum.Enum', 'filename': './gpt-researcher\\gpt_researcher\\context\\retriever.py', 'description': 'Imported Enum from enum'}"
Node,Import:typing.Any,"{'type': 'Import', 'name': 'typing.Any', 'filename': './gpt-researcher\\gpt_researcher\\context\\retriever.py', 'description': 'Imported Any from typing'}"
Node,Import:langchain.callbacks.manager.CallbackManagerForRetrieverRun,"{'type': 'Import', 'name': 'langchain.callbacks.manager.CallbackManagerForRetrieverRun', 'filename': './gpt-researcher\\gpt_researcher\\context\\retriever.py', 'description': 'Imported CallbackManagerForRetrieverRun from langchain.callbacks.manager'}"
Node,Import:langchain.schema.Document,"{'type': 'Import', 'name': 'langchain.schema.Document', 'filename': './gpt-researcher\\gpt_researcher\\context\\retriever.py', 'description': 'Imported Document from langchain.schema'}"
Node,Import:langchain.schema.retriever.BaseRetriever,"{'type': 'Import', 'name': 'langchain.schema.retriever.BaseRetriever', 'filename': './gpt-researcher\\gpt_researcher\\context\\retriever.py', 'description': 'Imported BaseRetriever from langchain.schema.retriever'}"
Node,Class:SearchAPIRetriever,"{'type': 'Class', 'name': 'SearchAPIRetriever', 'filename': './gpt-researcher\\gpt_researcher\\context\\retriever.py', 'description': 'Class SearchAPIRetriever in gpt_researcher\\context\\retriever'}"
Node,Function:_get_relevant_documents,"{'type': 'Function', 'name': '_get_relevant_documents', 'filename': './gpt-researcher\\gpt_researcher\\context\\retriever.py', 'description': 'Function _get_relevant_documents in gpt_researcher\\context\\retriever'}"
Node,Variable:docs,"{'type': 'Variable', 'name': 'docs', 'filename': './gpt-researcher\\gpt_researcher\\context\\retriever.py', 'description': 'Variable docs in gpt_researcher\\context\\retriever'}"
Node,Module:gpt_researcher\context\__init__,"{'type': 'Module', 'name': 'gpt_researcher\\context\\__init__', 'filename': './gpt-researcher\\gpt_researcher\\context\\__init__.py', 'description': 'Module gpt_researcher\\context\\__init__'}"
Node,Import:compression.ContextCompressor,"{'type': 'Import', 'name': 'compression.ContextCompressor', 'filename': './gpt-researcher\\gpt_researcher\\context\\__init__.py', 'description': 'Imported ContextCompressor from compression'}"
Node,Import:retriever.SearchAPIRetriever,"{'type': 'Import', 'name': 'retriever.SearchAPIRetriever', 'filename': './gpt-researcher\\gpt_researcher\\context\\__init__.py', 'description': 'Imported SearchAPIRetriever from retriever'}"
Node,Variable:__all__,"{'type': 'Variable', 'name': '__all__', 'filename': './gpt-researcher\\gpt_researcher\\context\\__init__.py', 'description': 'Variable __all__ in gpt_researcher\\context\\__init__'}"
Node,Module:gpt_researcher\document\document,"{'type': 'Module', 'name': 'gpt_researcher\\document\\document', 'filename': './gpt-researcher\\gpt_researcher\\document\\document.py', 'description': 'Module gpt_researcher\\document\\document'}"
Node,Import:asyncio,"{'type': 'Import', 'name': 'asyncio', 'filename': './gpt-researcher\\gpt_researcher\\document\\document.py', 'description': 'Imported module asyncio'}"
